0,7423,2265,2199
1,7367,2248
2,7321,2234
3,7268,2218
4,7247,2211
5,7237,2208
6,7210,2200
7,7191,2194
8,7171,2188
9,7166,2187
10,7165,2186,2194
11,7155,2183
12,7154,2183
13,7154,2183
14,7152,2182
15,7145,2180
16,7151,2182
17,7142,2179
18,7146,2181
19,7142,2179
20,7154,2183,2191
21,7153,2183
22,7143,2180
23,7150,2182
24,7156,2184
25,7151,2182
26,7143,2180
27,7151,2182
28,7164,2186
29,7154,2183
30,7156,2184,2196
31,7143,2180
32,7140,2179
33,7161,2185
34,7148,2181
35,7167,2187
36,7153,2183
37,7153,2183
38,7158,2184
39,7163,2186
40,7154,2183,2196
41,7161,2185
42,7167,2187
43,7166,2187
44,7160,2185
45,7158,2184
46,7157,2184
47,7164,2186
48,7160,2185
49,7158,2184
50,7174,2189,2197
51,7156,2184
52,7159,2185
53,7159,2185
54,7159,2185
55,7151,2182
56,7163,2186
57,7163,2186
58,7170,2188
59,7164,2186
60,7184,2192,2199
61,7169,2188
62,7163,2186
63,7174,2189
64,7171,2188
65,7168,2187
66,7167,2187
67,7169,2188
68,7171,2188
69,7167,2187
70,7162,2185
71,7165,2186
72,7167,2187
73,7175,2189
74,7167,2187
75,7169,2188
76,7163,2186
77,7173,2189
78,7170,2188
79,7170,2188
80,7175,2189
81,7170,2188
82,7160,2185
83,7173,2189
84,7173,2189
85,7171,2188
86,7169,2188
87,7171,2188
88,7174,2189
89,7171,2188
90,7173,2189
91,7172,2188
92,7172,2188
93,7164,2186
94,7173,2189
95,7178,2190
96,7174,2189
97,7164,2186
98,7171,2188
99,7173,2189
100,7174,2189
101,7169,2188
102,7168,2187
103,7172,2188
104,7169,2188
105,7170,2188
106,7171,2188
107,7177,2190
108,7165,2186
109,7174,2189
110,7163,2186
111,7169,2188
112,7171,2188
113,7172,2188
114,7170,2188
115,7173,2189
116,7171,2188
117,7173,2189
118,7172,2188
119,7175,2189
120,7173,2189
121,7169,2188
122,7175,2189
123,7169,2188
124,7173,2189
125,7171,2188
126,7184,2192
127,7189,2194
128,7172,2188
129,7169,2188
130,7169,2188
131,7187,2193
132,7190,2194
133,7176,2190
134,7186,2193
135,7180,2191
136,7187,2193
137,7192,2195
138,7176,2190
139,7189,2194
140,7172,2188
141,7186,2193
142,7189,2194
143,7195,2196
144,7173,2189
145,7173,2189
146,7181,2191
147,7175,2189
148,7171,2188
149,7192,2195
150,7180,2191
151,7174,2189
152,7171,2188
153,7171,2188
154,7185,2192
155,7172,2188
156,7176,2190
157,7171,2188
158,7170,2188
159,7172,2188
160,7193,2195
161,7175,2189
162,7176,2190
163,7177,2190
164,7197,2196
165,7170,2188
166,7191,2194
167,7172,2188
168,7174,2189
169,7172,2188
170,7179,2191
171,7171,2188
172,7177,2190
173,7182,2192
174,7175,2189
175,7175,2189
176,7172,2188
177,7180,2191
178,7173,2189
179,7183,2192
180,7173,2189
181,7171,2188
182,7173,2189
183,7171,2188
184,7189,2194
185,7170,2188
186,7196,2196
187,7176,2190
188,7181,2191
189,7183,2192
190,7178,2190
191,7181,2191
192,7183,2192
193,7195,2196
194,7173,2189
195,7172,2188
196,7200,2197
197,7172,2188
198,7174,2189
199,7185,2192
200,7170,2188
201,7174,2189
202,7197,2196
203,7176,2190
204,7162,2185
205,7170,2188
206,7169,2188
207,7189,2194
208,7176,2190
209,7180,2191
210,7172,2188
211,7174,2189
212,7180,2191
213,7174,2189
214,7178,2190
215,7173,2189
216,7185,2192
217,7182,2192
218,7190,2194
219,7183,2192
220,7182,2192
221,7185,2192
222,7189,2194
223,7173,2189
224,7182,2192
225,7183,2192
226,7184,2192
227,7173,2189